ReviewNo,JJP,RBP,JJN,RBN,Polarity,New_sentiment,WordCount,Sentiment
4358,5,0,3,3,-1.015,neg,136,Negative
4359,4,7,6,0,-0.16252886,neg,249,Neutral
4360,2,1,0,0,1.504166667,pos,114,Positive
4361,5,2,6,0,0.557946429,pos,151,Positive
4362,0,0,1,0,0.1975,pos,37,Neutral
4363,4,0,0,1,0.069507576,pos,82,Neutral
4364,1,0,1,0,0.051923077,pos,73,Neutral
4365,6,1,9,1,0.362462158,pos,307,Positive
4366,3,2,5,1,1.373611111,pos,178,Positive
4367,2,4,6,0,-0.241071429,neg,161,Negative
4368,5,1,2,0,1.423051948,pos,90,Positive
4369,2,1,3,0,1.248333333,pos,151,Positive
4370,0,1,4,1,-0.4,neg,78,Negative
4371,1,2,0,0,2.325,pos,82,Positive
4372,3,0,3,0,0.559068182,pos,87,Positive
4373,1,1,1,0,-0.739814815,neg,57,Negative
4374,3,1,11,2,-0.118435374,neg,231,Neutral
4375,6,0,4,1,-0.272619048,neg,127,Negative
4376,6,2,3,0,0.645023148,pos,230,Positive
4377,1,0,5,0,-0.476984127,neg,82,Negative
4378,9,1,5,0,1.006944444,pos,177,Positive
4379,3,1,4,0,-1.493392857,neg,216,Negative
4380,1,1,3,0,-0.198809524,neg,80,Neutral
4381,10,3,8,1,3.746160714,pos,321,Positive
4382,2,0,0,0,0.263541667,pos,87,Positive
4383,6,4,7,1,0.254478716,pos,213,Positive
4384,1,1,8,2,0.811309524,pos,117,Positive
4385,1,0,0,0,1.6,pos,34,Positive
4386,2,0,6,0,-0.010555732,neg,68,Neutral
4387,0,1,3,0,-0.440714286,neg,62,Negative
4388,2,2,0,1,0.570729167,pos,63,Positive
4389,0,0,10,0,-1.443333333,neg,135,Negative
4390,7,3,9,1,3.8375,pos,358,Positive
4391,2,0,1,0,1.368809524,pos,65,Positive
4392,21,1,11,1,4.425863095,pos,480,Positive
4393,0,1,4,1,-2.603333333,neg,82,Negative
4394,2,0,0,0,-0.088888889,neg,45,Neutral
4395,5,0,1,0,1.701428571,pos,202,Positive
4396,0,0,0,1,0.825,pos,36,Positive
4397,0,2,0,0,1.240231481,pos,76,Positive
4398,1,1,6,1,1.454464286,pos,262,Positive
4399,0,0,1,0,0.802222222,pos,81,Positive
4400,3,0,2,0,0.211669733,pos,103,Positive
4401,6,1,1,1,1.288839286,pos,56,Positive
4402,1,2,0,0,0.11875,pos,47,Neutral
4403,6,2,2,1,0.322876984,pos,98,Positive
4404,7,2,3,0,3.547348485,pos,156,Positive
4405,4,0,3,0,-0.38,neg,69,Negative
4406,2,0,1,1,1.280505952,pos,68,Positive
4407,3,1,1,0,1.170670996,pos,111,Positive
4408,0,1,2,0,-0.149318182,neg,42,Neutral
4409,2,0,2,0,-0.553333333,neg,73,Negative
4410,6,1,0,0,2.020181818,pos,162,Positive
4411,3,1,2,1,1.436507937,pos,80,Positive
4412,10,0,12,7,-1.048496642,neg,286,Negative
4413,3,2,2,0,0.6695,pos,98,Positive
4414,3,0,1,0,1.401334776,pos,66,Positive
4415,6,0,2,1,1.455595238,pos,119,Positive
4416,4,1,7,0,0.80047619,pos,77,Positive
4417,0,1,0,0,-0.425,neg,34,Negative
4418,2,1,5,0,-0.305041667,neg,89,Negative
4419,3,1,1,0,0.808333333,pos,118,Positive
4420,14,4,5,1,0.769099379,pos,240,Positive
4421,1,0,11,1,0.116878157,pos,196,Neutral
4422,1,0,3,1,-0.87327381,neg,131,Negative
4423,2,0,3,1,0.817994228,pos,128,Positive
4424,0,1,1,1,0.294444444,pos,78,Positive
4425,14,6,10,2,2.021586657,pos,425,Positive
4426,7,5,6,2,1.197718254,pos,383,Positive
4427,1,0,1,0,-0.566666667,neg,37,Negative
4428,5,2,0,0,1.675843254,pos,96,Positive
4429,8,1,2,1,4.773958333,pos,134,Positive
4430,5,4,0,0,2.466666667,pos,96,Positive
4431,4,7,3,0,0.907638889,pos,100,Positive
4432,3,1,5,2,-1.704166667,neg,134,Negative
4433,6,0,5,0,1.555535714,pos,176,Positive
4434,9,1,7,0,2.321717172,pos,275,Positive
4435,0,0,4,0,-0.216666667,neg,70,Negative
4436,1,1,2,1,0.168333333,pos,59,Neutral
4437,1,0,2,0,0.3875,pos,68,Positive
4438,5,1,5,0,0.392721861,pos,141,Positive
4439,5,1,2,1,0.964007937,pos,115,Positive
4440,4,1,3,0,1.008333333,pos,125,Positive
4441,6,1,10,3,-0.415030634,neg,201,Negative
4442,2,1,4,0,0.428333333,pos,70,Positive
4443,1,0,2,0,0.354444444,pos,76,Positive
4444,7,2,13,0,-2.054146825,neg,156,Negative
4445,3,0,0,0,0.935416667,pos,61,Positive
4446,3,0,1,0,0.689285714,pos,60,Positive
4447,5,4,14,1,0.417169312,pos,513,Positive
4448,3,1,0,0,1.858333333,pos,67,Positive
4449,1,0,2,0,-0.425,neg,82,Negative
4450,9,2,7,3,1.067241092,pos,190,Positive
4451,4,0,6,3,-0.058713735,neg,209,Neutral
4452,9,6,8,1,2.231785714,pos,523,Positive
4453,0,0,2,0,-0.461576705,neg,137,Negative
4454,13,5,1,1,3.69172619,pos,326,Positive
4455,2,0,0,0,0.193333333,pos,34,Neutral
4456,8,2,2,0,1.473501984,pos,231,Positive
4457,9,2,3,1,2.594444444,pos,190,Positive
4458,6,0,0,0,2.221205357,pos,118,Positive
4459,3,3,5,3,-0.614702381,neg,108,Negative
4460,1,0,8,0,-1.73234127,neg,101,Negative
4461,1,2,6,0,-1.151190476,neg,115,Negative
4462,2,4,1,0,2.524869792,pos,74,Positive
4463,1,1,6,2,-4.608194444,neg,106,Negative
4464,3,1,0,0,3.464285714,pos,78,Positive
4465,4,1,4,0,2.760066138,pos,223,Positive
4466,1,4,8,1,-1.230277778,neg,163,Negative
4467,2,0,2,0,0.471704545,pos,97,Positive
4468,2,2,1,1,0.541666667,pos,67,Positive
4469,4,2,2,1,0.147916667,pos,122,Neutral
4470,1,2,0,0,0.784871795,pos,59,Positive
4471,6,1,5,0,-1.064550265,neg,202,Negative
4472,5,1,1,0,0.733333333,pos,54,Positive
4473,6,1,1,0,1.326969697,pos,166,Positive
4474,4,1,5,2,2.175277778,pos,178,Positive
4475,1,0,0,0,0.970833333,pos,70,Positive
4476,3,0,1,0,1.2,pos,27,Positive
4477,1,1,1,0,0.641666667,pos,78,Positive
4478,0,1,2,0,0.254444444,pos,40,Positive
4479,4,1,3,0,0.103599773,pos,59,Neutral
4480,11,3,9,0,2.374288004,pos,206,Positive
4481,1,0,0,0,2,pos,25,Positive
4482,1,1,1,0,0.991666667,pos,66,Positive
4483,5,3,1,0,1.859615385,pos,114,Positive
4484,2,1,2,0,0.301166667,pos,66,Positive
4485,0,0,1,1,0.533333333,pos,82,Positive
4486,2,1,2,0,0.941666667,pos,93,Positive
4487,0,1,6,1,-1.487878788,neg,66,Negative
4488,1,0,0,0,0.514880952,pos,69,Positive
4489,2,1,1,2,0.082886905,pos,100,Neutral
4490,3,0,0,0,1.2675,pos,117,Positive
4491,7,4,2,0,2.409742063,pos,204,Positive
4492,2,2,7,0,1.621875,pos,128,Positive
4493,4,5,6,0,1.78887987,pos,169,Positive
4494,2,0,0,0,2.4125,pos,37,Positive
4495,3,3,4,0,0.627083333,pos,132,Positive
4496,2,0,5,0,-1.106746032,neg,97,Negative
4497,5,3,0,0,1.231428571,pos,113,Positive
4498,0,0,4,0,0.240416667,pos,109,Positive
4499,5,3,14,1,-0.907473717,neg,208,Negative
4500,3,0,14,6,-1.570500333,neg,155,Negative
4501,3,1,7,0,0.787569444,pos,216,Positive
4502,1,1,5,0,-0.321428571,neg,95,Negative
4503,10,5,9,4,1.275367063,pos,350,Positive
4504,2,0,0,0,0.85,pos,61,Positive
4505,1,0,0,0,0.799166667,pos,79,Positive
4506,5,5,3,0,1.084213564,pos,180,Positive
4507,5,2,2,0,0.106788721,pos,67,Neutral
4508,7,0,5,3,-0.521555556,neg,229,Negative
4509,8,6,20,4,-0.648699634,neg,371,Negative
4510,3,0,4,2,0.99775641,pos,134,Positive
4511,4,1,2,0,3.573148148,pos,92,Positive
4512,0,1,3,0,-0.2525,neg,120,Negative
4513,6,4,2,0,5.173861833,pos,216,Positive
4514,1,1,9,0,0.67485119,pos,402,Positive
4515,0,1,5,1,-1.883035714,neg,90,Negative
4516,4,1,1,0,1.982671958,pos,55,Positive
4517,4,0,1,0,0.165357143,pos,114,Neutral
4518,2,0,5,0,0.1375,pos,86,Neutral
4519,3,0,5,0,0.313782051,pos,107,Positive
4520,1,0,4,0,-0.390922619,neg,118,Negative
4521,4,3,3,1,2.429583333,pos,107,Positive
4522,1,3,5,0,0.065178571,pos,84,Neutral
4523,15,4,10,2,2.63314418,pos,509,Positive
4524,5,4,1,0,2.288095238,pos,117,Positive
4525,6,2,6,0,1.382916667,pos,235,Positive
4526,1,2,3,0,0.079087302,pos,72,Neutral
4527,5,0,3,1,2.279166667,pos,135,Positive
4528,6,2,1,0,3.688988095,pos,183,Positive
4529,4,1,6,0,0.694383117,pos,118,Positive
4530,3,4,2,0,2.318809524,pos,89,Positive
4531,4,1,4,0,1.419444444,pos,105,Positive
4532,2,2,1,0,0.32244898,pos,53,Positive
4533,1,0,2,0,-0.093055556,neg,78,Neutral
4534,4,3,5,1,2.546706349,pos,282,Positive
4535,7,1,8,2,2.515377169,pos,399,Positive
4536,2,4,5,0,0.221385281,pos,162,Positive
4537,2,4,0,0,-0.262380952,neg,65,Negative
4538,0,0,0,0,0.5,pos,130,Positive
4539,11,4,3,0,8.054216974,pos,207,Positive
4540,2,1,1,1,0.074463384,pos,93,Neutral
4541,1,0,1,0,0.260714286,pos,64,Positive
4542,7,5,2,0,0.724545455,pos,153,Positive
4543,2,1,3,0,-1.438730159,neg,84,Negative
4544,8,1,2,0,2.528219697,pos,164,Positive
4545,2,1,2,0,0.375625,pos,61,Positive
4546,4,0,1,0,1.1875,pos,48,Positive
4547,2,0,3,2,-0.039583333,neg,36,Neutral
4548,4,3,0,0,1.67797619,pos,78,Positive
4549,1,0,3,1,-0.083333333,neg,69,Neutral
4550,6,0,1,0,0.155462963,pos,69,Neutral
4551,2,0,3,0,-1.088257576,neg,79,Negative
4552,2,0,2,0,0.666666667,pos,77,Positive
4553,5,3,3,2,0.574261905,pos,214,Positive
4554,7,5,0,0,1.604666667,pos,209,Positive
4555,10,1,1,0,3.665885417,pos,141,Positive
4556,2,1,1,0,0.148809524,pos,83,Neutral
4557,2,2,2,0,-0.333333333,neg,40,Negative
4558,1,1,0,0,1.153928571,pos,41,Positive
4559,0,0,3,0,-0.615625,neg,69,Negative
4560,0,0,2,0,-1.5,neg,42,Negative
4561,4,1,1,2,1.497039627,pos,213,Positive
4562,1,1,0,0,0.175892857,pos,27,Neutral
4563,4,5,14,2,-0.976874098,neg,394,Negative
4564,3,1,1,0,0.526785714,pos,76,Positive
4565,9,6,3,2,2.093172799,pos,187,Positive
4566,3,4,3,0,2.559722222,pos,96,Positive
4567,1,1,4,0,1.3984375,pos,75,Positive
4568,14,6,6,2,2.954710369,pos,424,Positive
4569,4,1,0,0,0.725,pos,63,Positive
4570,5,1,7,0,1.428154762,pos,122,Positive
4571,7,0,9,1,0.499821429,pos,315,Positive
4572,0,0,4,0,-1.386111111,neg,66,Negative
4573,1,1,1,0,0.82,pos,41,Positive
4574,9,10,4,0,3.263928571,pos,286,Positive
4575,1,1,7,0,-0.617197802,neg,76,Negative
4576,2,3,16,0,-0.119828644,neg,420,Neutral
4577,0,0,1,0,-1.283333333,neg,26,Negative
4578,4,0,1,1,0.413095238,pos,62,Positive
4579,4,0,3,0,0.158608059,pos,175,Neutral
4580,4,2,0,0,0.975,pos,93,Positive
4581,2,2,1,0,2.400555556,pos,60,Positive
4582,5,7,0,0,4.942554714,pos,167,Positive
4583,2,0,4,0,-0.355436508,neg,120,Negative
4584,15,8,7,0,0.606207483,pos,307,Positive
4585,10,3,9,1,1.673306277,pos,351,Positive
4586,2,3,2,2,0.445416667,pos,266,Positive
4587,8,1,1,1,2.554077381,pos,123,Positive
4588,4,1,3,0,3.283333333,pos,62,Positive
4589,0,2,6,0,-1.676851852,neg,70,Negative
4590,2,1,5,0,-0.537820513,neg,95,Negative
4591,0,1,3,0,-0.026653439,neg,63,Neutral
4592,4,1,1,1,2.181349026,pos,185,Positive
4593,1,0,7,0,-2.057142857,neg,86,Negative
4594,4,2,13,2,-1.129722222,neg,202,Negative
4595,2,2,0,0,2.438095238,pos,64,Positive
4596,1,1,3,0,0.261607143,pos,115,Positive
4597,1,0,2,0,1.770238095,pos,86,Positive
4598,1,2,5,1,-0.097222222,neg,107,Neutral
4599,1,0,3,0,0.496666667,pos,65,Positive
4600,5,2,0,0,1.5125,pos,52,Positive
4601,1,0,2,0,0.110984848,pos,89,Neutral
4602,13,3,2,1,5.845519481,pos,374,Positive
4603,3,0,0,0,1.042857143,pos,93,Positive
4604,2,1,0,0,1,pos,48,Positive
4605,4,0,0,0,2.09375,pos,66,Positive
4606,5,2,6,1,0.470952381,pos,189,Positive
4607,4,0,0,0,2.992045455,pos,109,Positive
4608,0,2,4,0,0.217708333,pos,83,Positive
4609,0,0,1,0,0.616666667,pos,63,Positive
4610,5,3,8,3,0.865456349,pos,223,Positive
4611,2,1,1,1,1.086111111,pos,67,Positive
4612,6,4,7,0,2.089722222,pos,199,Positive
4613,5,5,11,1,2.040030248,pos,270,Positive
4614,7,0,1,0,0.549791667,pos,117,Positive
4615,5,2,3,0,3.441666667,pos,101,Positive
4616,0,2,3,0,-0.687698413,neg,96,Negative
4617,7,3,1,0,0.717619048,pos,95,Positive
4618,4,1,0,0,0.346666667,pos,55,Positive
4619,3,0,2,0,1.781845238,pos,69,Positive
4620,4,1,0,0,2.472943723,pos,54,Positive
4621,5,1,4,1,0.688154762,pos,99,Positive
4622,2,0,2,3,0.032954545,pos,112,Neutral
4623,3,1,7,0,-1.273333333,neg,151,Negative
4624,2,2,5,1,-1.188333333,neg,240,Negative
4625,0,1,2,2,-0.183333333,neg,99,Neutral
4626,4,0,1,1,0.331666667,pos,63,Positive
4627,2,1,1,1,-0.325,neg,72,Negative
4628,4,4,1,0,0.621157407,pos,113,Positive
4629,4,1,6,3,-1.650216751,neg,257,Negative
4630,6,0,2,0,3.097916667,pos,71,Positive
4631,1,0,1,0,-0.75,neg,45,Negative
4632,7,1,3,3,-0.475699405,neg,172,Negative
4633,0,0,2,0,-0.483630952,neg,56,Negative
4634,4,0,2,0,1.110114469,pos,132,Positive
4635,1,1,1,0,0.856547619,pos,90,Positive
4636,6,1,3,0,1.421388889,pos,110,Positive
4637,1,0,3,0,-0.786527778,neg,74,Negative
4638,1,5,0,0,0.925,pos,79,Positive
4639,1,2,6,1,0.5625,pos,99,Positive
4640,8,2,5,1,0.008680556,pos,259,Neutral
4641,2,0,0,0,2.268154762,pos,73,Positive
4642,7,2,5,1,0.883928571,pos,179,Positive
4643,6,1,2,0,1.644583333,pos,106,Positive
4644,1,3,1,0,0.067857143,pos,56,Neutral
4645,4,2,7,1,0.335978836,pos,155,Positive
4646,6,0,4,0,1.417359307,pos,110,Positive
4647,4,3,3,1,1.409444444,pos,177,Positive
4648,15,5,15,2,0.991346011,pos,492,Positive
4649,13,5,7,2,4.096170034,pos,323,Positive
4650,13,4,3,3,4.48985119,pos,182,Positive
4651,11,2,4,1,1.023002646,pos,197,Positive
4652,15,4,4,0,6.573202561,pos,347,Positive
4653,0,1,2,0,1.215714286,pos,78,Positive
4654,2,4,2,0,1.624166667,pos,96,Positive
4655,0,2,1,0,0.5415,pos,41,Positive
4656,4,2,0,1,1.293402778,pos,109,Positive
4657,4,5,1,0,1.883625541,pos,92,Positive
4658,1,1,2,0,2.721931818,pos,111,Positive
4659,4,4,6,1,0.901941288,pos,180,Positive
4660,5,2,4,0,2.532965368,pos,152,Positive
4661,4,0,1,1,2.306944444,pos,104,Positive
4662,1,0,0,0,0.71640873,pos,101,Positive
4663,4,1,2,0,0.46997619,pos,117,Positive
4664,2,0,2,0,0.521388889,pos,79,Positive
4665,9,3,6,1,5.517569444,pos,365,Positive
4666,1,0,2,1,-1.118306878,neg,69,Negative
4667,2,1,0,0,3.291111111,pos,87,Positive
4668,5,2,10,1,-0.074680736,neg,227,Neutral
4669,3,0,0,0,1.301388889,pos,70,Positive
4670,1,0,0,0,0.716666667,pos,40,Positive
4671,4,0,2,1,2.22E-16,pos,37,Neutral
4672,4,5,12,3,1.240992063,pos,271,Positive
4673,6,1,1,0,1.14375,pos,65,Positive
4674,5,2,5,0,0.601686508,pos,283,Positive
4675,7,0,2,0,2.859978355,pos,155,Positive
4676,1,1,3,0,3.101984127,pos,178,Positive
4677,4,2,2,0,1.31825,pos,139,Positive
4678,5,1,1,0,2.851388889,pos,140,Positive
4679,1,0,8,2,-1.153611111,neg,105,Negative
4680,14,3,3,0,4.185648148,pos,423,Positive
4681,7,1,0,0,4.220436508,pos,210,Positive
4682,0,0,2,0,-0.29709596,neg,32,Negative
4683,2,1,0,0,1.378571429,pos,70,Positive
4684,2,1,0,0,1.604315476,pos,82,Positive
4685,12,3,22,7,-1.34141369,neg,508,Negative
4686,5,2,4,2,-0.054410173,neg,165,Neutral
4687,3,0,2,0,0.394791667,pos,55,Positive
4688,5,0,1,0,0.210238095,pos,71,Positive
4689,0,0,1,0,0.7,pos,56,Positive
4690,4,3,2,1,0.995333333,pos,128,Positive
4691,2,1,3,0,0.522222222,pos,72,Positive
4692,7,0,6,3,1.936921296,pos,299,Positive
4693,2,0,0,0,1.018333333,pos,27,Positive
4694,8,1,6,0,1.034724026,pos,251,Positive
4695,2,4,1,0,1.645833333,pos,99,Positive
4696,6,6,2,0,1.986263228,pos,195,Positive
4697,10,2,13,2,-0.013793973,neg,394,Neutral
4698,5,1,0,0,0.770299145,pos,78,Positive
4699,7,3,8,2,0.53125,pos,191,Positive
4700,7,1,2,0,1.835416667,pos,94,Positive
4701,3,0,0,0,2.178787879,pos,83,Positive
4702,2,0,3,2,-0.697222222,neg,77,Negative
4703,6,2,3,1,2.149166667,pos,133,Positive
4704,2,1,0,0,0.528472222,pos,76,Positive
4705,3,1,3,0,-0.316666667,neg,97,Negative
4706,5,2,2,0,2.963787879,pos,120,Positive
4707,6,1,13,0,-1.897239036,neg,270,Negative
4708,0,0,7,1,-3.616666667,neg,75,Negative
4709,6,1,3,1,1.691190476,pos,125,Positive
4710,6,1,1,0,1.935952381,pos,147,Positive
4711,1,1,6,0,-0.587857143,neg,72,Negative
4712,13,2,8,2,3.101100289,pos,335,Positive
4713,1,2,2,1,-0.601488095,neg,121,Negative
4714,4,1,0,0,3.618928571,pos,64,Positive
4715,2,0,8,1,-0.012459416,neg,170,Neutral
4716,3,2,3,0,0.30625,pos,79,Positive
4717,0,0,4,0,-1.516666667,neg,72,Negative
4718,12,7,1,1,5.285535714,pos,177,Positive
4719,2,1,1,0,0.695,pos,77,Positive
4720,4,2,3,0,1.438095238,pos,98,Positive
4721,2,0,4,0,-0.342013889,neg,116,Negative
4722,3,0,2,0,1.428693182,pos,136,Positive
4723,8,2,2,0,2.677916667,pos,191,Positive
4724,3,1,6,2,0.266071429,pos,129,Positive
4725,3,0,3,1,-0.527237762,neg,57,Negative
4726,1,1,4,0,0.382142857,pos,111,Positive
4727,3,1,3,1,0.611666667,pos,88,Positive
4728,1,0,0,0,0.563888889,pos,66,Positive
4729,0,1,3,0,0.916190476,pos,112,Positive
4730,8,1,9,0,1.812463925,pos,247,Positive
4731,1,1,1,1,0.66875,pos,81,Positive
4732,0,0,1,0,-0.713333333,neg,59,Negative
4733,1,1,4,1,-0.518253968,neg,75,Negative
4734,1,0,9,1,-1.644047619,neg,104,Negative
4735,1,1,0,0,1.59375,pos,32,Positive
4736,1,1,1,0,1.766666667,pos,107,Positive
4737,2,0,3,0,-0.4,neg,84,Negative
4738,0,3,8,0,-1.091666667,neg,98,Negative
4739,3,0,2,0,-0.136742424,neg,30,Neutral
4740,6,4,5,0,-0.490854701,neg,137,Negative
4741,6,0,7,0,-0.56,neg,86,Negative
4742,1,1,1,2,1.584166667,pos,77,Positive
4743,5,0,0,0,0.326416765,pos,68,Positive
4744,5,0,2,0,0.899652778,pos,81,Positive
4745,3,0,0,0,0.027916667,pos,71,Neutral
4746,3,1,3,1,0.77172619,pos,120,Positive
4747,6,7,3,1,1.37492785,pos,303,Positive
4748,3,2,4,0,0.167539683,pos,118,Neutral
4749,2,1,1,0,0.566666667,pos,45,Positive
4750,4,1,6,1,1.246388889,pos,140,Positive
4751,9,1,9,3,-1.110208333,neg,283,Negative
4752,1,2,2,0,0.268333333,pos,67,Positive
4753,2,2,4,0,-0.480833333,neg,156,Negative
4754,4,2,3,2,0.64271645,pos,250,Positive
4755,1,0,0,1,0.276666667,pos,86,Positive
4756,2,2,0,1,0.717424242,pos,61,Positive
4757,1,0,0,0,0.416666667,pos,37,Positive
4758,9,3,6,0,3.777638889,pos,221,Positive
4759,5,2,2,0,0.648125,pos,92,Positive
4760,6,11,4,4,1.01498557,pos,270,Positive
4761,1,2,9,0,-0.82849026,neg,363,Negative
4762,6,5,5,1,-1.505277778,neg,187,Negative
4763,1,6,8,0,-1.765548341,neg,244,Negative
4764,1,0,2,0,-0.345833333,neg,73,Negative
4765,3,0,1,2,0.61875,pos,86,Positive
4766,2,1,3,0,0.252588384,pos,77,Positive
4767,17,4,6,4,3.137546898,pos,461,Positive
4768,2,0,1,1,1.086349206,pos,75,Positive
4769,0,1,3,0,-0.004166667,neg,83,Neutral
4770,8,3,5,3,1.935,pos,342,Positive
4771,2,2,6,0,0.035833333,pos,98,Neutral
4772,5,1,2,2,0.909315476,pos,117,Positive
4773,6,3,2,0,2.144563492,pos,145,Positive
4774,14,8,7,0,6.589166667,pos,253,Positive
4775,0,0,2,0,-1.55,neg,43,Negative
4776,3,2,14,2,-0.959811809,neg,326,Negative
4777,6,1,1,0,4.011746032,pos,104,Positive
4778,3,0,3,0,0.468602694,pos,92,Positive
4779,8,1,0,0,2.331666667,pos,126,Positive
4780,3,0,0,0,0.2703125,pos,38,Positive
4781,1,1,8,2,0.661607143,pos,180,Positive
4782,4,0,1,0,0.143538961,pos,190,Neutral
4783,2,2,0,0,0.225,pos,40,Positive
4784,8,2,7,0,0.332662037,pos,109,Positive
4785,0,0,3,0,-0.358333333,neg,77,Negative
4786,1,0,3,1,0.170833333,pos,54,Neutral
4787,7,3,16,3,-0.861650803,neg,369,Negative
4788,5,2,1,0,0.550833333,pos,93,Positive
4789,7,0,7,0,3.304027778,pos,361,Positive
4790,4,4,14,1,0.202863456,pos,361,Positive
4791,5,6,7,4,0.714007937,pos,171,Positive
4792,1,3,1,1,1.741666667,pos,81,Positive
4793,2,0,3,1,0.836805556,pos,121,Positive
4794,0,0,5,0,-1.658333333,neg,109,Negative
4795,6,11,0,0,9.701378968,pos,243,Positive
4796,5,0,0,0,2.875,pos,72,Positive
4797,3,0,4,0,1.551587302,pos,95,Positive
4798,3,1,5,1,-0.957638889,neg,78,Negative
4799,2,0,2,0,1.311666667,pos,86,Positive
4800,7,0,3,0,1.801469494,pos,112,Positive
4801,2,0,3,0,-0.439553571,neg,120,Negative
4802,1,4,7,0,-0.464880952,neg,111,Negative
4803,2,0,4,0,-0.211200397,neg,95,Negative
4804,3,4,6,0,0.206746032,pos,182,Positive
4805,3,1,1,0,2.70625,pos,64,Positive
4806,10,2,2,0,2.142579365,pos,103,Positive
4807,2,1,0,0,1.11875,pos,51,Positive
4808,14,1,8,0,4.414496753,pos,507,Positive
4809,1,0,4,3,-0.654545455,neg,76,Negative
4810,4,1,0,0,3.020833333,pos,76,Positive
4811,6,3,0,0,4.140277778,pos,124,Positive
4812,7,5,9,1,1.146646825,pos,358,Positive
4813,5,1,0,0,4.100811688,pos,82,Positive
4814,0,3,3,1,-0.489194805,neg,65,Negative
4815,0,1,0,0,0.057142857,pos,34,Neutral
4816,5,3,4,2,1.153125,pos,248,Positive
4817,7,4,5,1,0.261419414,pos,219,Positive
4818,1,0,3,1,-0.832727273,neg,76,Negative
4819,5,1,0,0,1.676388889,pos,109,Positive
4820,1,0,7,2,-1.16,neg,95,Negative
4821,3,4,2,1,-0.427142857,neg,167,Negative
4822,2,1,1,1,0.098333333,pos,33,Neutral
4823,3,4,3,0,-0.408214286,neg,103,Negative
4824,7,1,1,0,1.651785714,pos,116,Positive
4825,4,0,1,0,0.24375,pos,63,Positive
4826,5,3,2,1,2.893809524,pos,83,Positive
4827,2,0,1,0,1.044047619,pos,96,Positive
4828,3,0,2,0,1.631481481,pos,71,Positive
4829,2,2,1,4,0.417142857,pos,116,Positive
4830,6,2,2,0,2.055641026,pos,172,Positive
4831,7,1,7,1,0.706376263,pos,320,Positive
4832,6,4,3,0,1.62539966,pos,206,Positive
4833,4,1,9,1,-0.469761905,neg,285,Negative
4834,3,0,0,1,0.975793651,pos,68,Positive
4835,12,1,2,0,2.347314815,pos,175,Positive
4836,0,0,0,0,-0.006818182,neg,35,Neutral
4837,7,4,1,0,1.686677489,pos,85,Positive
4838,3,3,0,0,3.908333333,pos,96,Positive
4839,1,0,6,1,-2.475,neg,59,Negative
4840,8,2,2,0,2.323888889,pos,142,Positive
4841,0,0,4,0,-0.930555556,neg,71,Negative
4842,0,2,6,1,0.0125,pos,171,Neutral
4843,6,4,5,1,0.692364719,pos,218,Positive
4844,0,0,4,1,-4.4,neg,72,Negative
4845,0,0,2,0,-0.654329004,neg,86,Negative
4846,13,7,6,2,2.735615079,pos,321,Positive
4847,5,0,0,0,3.98375,pos,60,Positive
4848,3,0,5,1,2.427777778,pos,141,Positive
4849,3,1,2,3,0.576736111,pos,108,Positive
4850,0,0,1,0,-0.311111111,neg,38,Negative
4851,2,1,3,2,0.2125,pos,90,Positive
4852,0,0,3,3,-1.069444444,neg,59,Negative
4853,1,1,1,3,0.089540816,pos,82,Neutral
4854,3,0,1,1,3.528333333,pos,98,Positive
4855,4,0,0,0,0.744722222,pos,50,Positive
4856,0,0,4,1,0.41577381,pos,85,Positive
4857,1,1,1,0,0.475,pos,56,Positive
4858,2,2,2,0,0.132427536,pos,95,Neutral
4859,5,1,0,0,4.906481481,pos,78,Positive
4860,1,0,4,0,-0.966666667,neg,65,Negative
4861,1,0,1,1,-1.529166667,neg,49,Negative
4862,7,1,13,1,-0.521805556,neg,216,Negative
4863,13,1,11,1,-0.898842593,neg,498,Negative
4864,6,6,23,3,0.559980159,pos,456,Positive
4865,3,0,0,0,1.266666667,pos,15,Positive
4866,0,0,6,4,-0.808681818,neg,70,Negative
4867,3,0,2,0,0.613489583,pos,87,Positive
4868,8,7,5,0,3.23125,pos,204,Positive
4869,2,0,0,0,1.427142857,pos,39,Positive
4870,3,1,4,0,1.535714286,pos,73,Positive
4871,0,0,4,1,-0.164583333,neg,63,Neutral
4872,6,3,0,0,2.795,pos,87,Positive
4873,6,0,1,0,1.561904762,pos,66,Positive
4874,4,1,4,1,1.187378848,pos,250,Positive
4875,10,3,3,2,0.743035714,pos,345,Positive
4876,4,2,3,1,0.639814815,pos,96,Positive
4877,13,5,2,0,2.791031746,pos,144,Positive
4878,2,0,0,0,2.575833333,pos,70,Positive
4879,1,1,2,0,0.692857143,pos,69,Positive
4880,2,0,4,0,-0.25,neg,65,Negative
4881,4,2,4,0,0.974140212,pos,123,Positive
4882,8,1,4,1,1.026641414,pos,233,Positive
4883,6,2,1,1,1.480025253,pos,178,Positive
4884,1,0,3,0,-0.577083333,neg,67,Negative
4885,3,0,2,0,0.558333333,pos,86,Positive
4886,10,4,2,0,2.657569444,pos,303,Positive
4887,8,1,2,0,2.124166667,pos,164,Positive
4888,5,2,2,0,2.502797619,pos,167,Positive
4889,1,0,4,0,-0.457563131,neg,170,Negative
4890,4,4,0,0,0.8785,pos,110,Positive
